age,job,marital,education,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,predicted_deposit,probability,predicted_proba
35,blue-collar,married,basic.9y,yes,no,telephone,jun,tue,3,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,1,0.541203500403924,0.541203500403924
48,admin.,married,university.degree,no,yes,cellular,nov,tue,3,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0.28683943375416576,0.28683943375416576
35,unemployed,married,university.degree,yes,no,telephone,may,wed,9,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0.27238278386275133,0.27238278386275133
45,management,married,university.degree,no,yes,telephone,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,0,0.48838961030264855,0.48838961030264855
43,blue-collar,married,basic.6y,yes,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,1,0.5669073203407871,0.5669073203407871
34,blue-collar,married,basic.4y,yes,no,telephone,jun,tue,8,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,0.4169145914916422,0.4169145914916422
46,management,married,basic.9y,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.3850007778376077,0.3850007778376077
39,admin.,married,university.degree,no,no,telephone,may,mon,6,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,1,0.5618181816912208,0.5618181816912208
26,services,single,high.school,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,1,0.5363271714920615,0.5363271714920615
53,services,married,high.school,no,no,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,1,0.5558504291912235,0.5558504291912235
41,services,married,high.school,yes,yes,telephone,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,1,0.5138814164513347,0.5138814164513347
41,blue-collar,married,basic.6y,no,no,cellular,apr,fri,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0,0.4668564421272705,0.4668564421272705
41,blue-collar,divorced,basic.4y,yes,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,1,0.5485919999833856,0.5485919999833856
36,technician,single,professional.course,yes,no,cellular,nov,fri,7,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0.31091669617247847,0.31091669617247847
49,management,married,university.degree,yes,no,telephone,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.39679191917417067,0.39679191917417067
35,technician,single,professional.course,no,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,0,0.3205634225847773,0.3205634225847773
36,technician,married,professional.course,yes,no,telephone,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,1,0.50907391894977,0.50907391894977
37,self-employed,married,basic.9y,yes,no,telephone,jun,tue,6,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,0.43459413469006514,0.43459413469006514
55,blue-collar,divorced,basic.4y,no,yes,telephone,jun,tue,3,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,1,0.5116605104551177,0.5116605104551177
32,blue-collar,married,basic.4y,yes,yes,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0,0.46510921603798444,0.46510921603798444
48,blue-collar,married,basic.6y,yes,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0.45562284295289657,0.45562284295289657
30,management,divorced,high.school,yes,no,telephone,may,mon,5,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0.3640173538861678,0.3640173538861678
51,blue-collar,married,basic.9y,yes,no,cellular,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,1,0.5782213636950666,0.5782213636950666
30,technician,single,university.degree,no,yes,cellular,aug,tue,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,1,0.5365613078837862,0.5365613078837862
42,blue-collar,married,basic.4y,yes,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,1,0.5625994292175528,0.5625994292175528
37,technician,single,high.school,no,no,telephone,jun,thu,5,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0.49539018096161375,0.49539018096161375
40,services,divorced,high.school,yes,yes,telephone,jun,wed,29,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0.12234332596053038,0.12234332596053038
31,services,single,high.school,yes,no,telephone,may,thu,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,1,0.5744684394277697,0.5744684394277697
55,unemployed,divorced,basic.9y,no,no,telephone,jun,fri,6,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0.4295251725304852,0.4295251725304852
41,blue-collar,married,high.school,yes,yes,cellular,jul,thu,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.550670081095115,0.550670081095115
39,admin.,divorced,high.school,no,no,cellular,jul,tue,17,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0.1455628808417411,0.1455628808417411
28,admin.,single,university.degree,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.43122249706839005,0.43122249706839005
38,services,divorced,high.school,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.3843433700144379,0.3843433700144379
47,admin.,married,university.degree,no,yes,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.4715329584636245,0.4715329584636245
46,blue-collar,married,basic.6y,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.40007033438714124,0.40007033438714124
38,blue-collar,married,basic.4y,no,no,telephone,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.955,5228.1,0,0.4177885691192493,0.4177885691192493
32,technician,single,university.degree,yes,no,cellular,aug,tue,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.369756337469556,0.369756337469556
36,technician,single,high.school,yes,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,1,0.550069925883898,0.550069925883898
44,admin.,divorced,high.school,no,no,telephone,jun,tue,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,1,0.5420455174324206,0.5420455174324206
50,services,married,high.school,yes,no,cellular,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0.2455429385520102,0.2455429385520102
30,housemaid,married,high.school,no,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0.31309475886883514,0.31309475886883514
29,admin.,single,basic.9y,no,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0.3873878849009622,0.3873878849009622
31,admin.,married,university.degree,no,yes,cellular,aug,mon,10,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.4257188726861359,0.4257188726861359
34,management,married,university.degree,yes,no,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,1,0.5192786759747043,0.5192786759747043
59,admin.,married,university.degree,yes,yes,telephone,may,thu,9,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0.4484899081617988,0.4484899081617988
29,services,single,professional.course,no,yes,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,1,0.5275626144261073,0.5275626144261073
36,blue-collar,married,basic.6y,no,no,cellular,nov,wed,1,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,0,0.46258619895576203,0.46258619895576203
35,blue-collar,married,basic.9y,yes,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.337460631373567,0.337460631373567
34,technician,married,university.degree,yes,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0.43024708007984863,0.43024708007984863
35,retired,married,basic.4y,no,no,cellular,jul,thu,14,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.16240406615127825,0.16240406615127825
40,admin.,married,high.school,yes,no,telephone,jun,tue,3,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,1,0.5712245679320154,0.5712245679320154
29,admin.,single,high.school,yes,no,telephone,may,thu,6,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0,0.04276969584529645,0.04276969584529645
33,services,single,high.school,yes,no,telephone,may,mon,5,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0,0.2565692845597741,0.2565692845597741
31,services,married,high.school,yes,no,cellular,may,thu,2,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,0,0.40712878251581747,0.40712878251581747
40,management,married,university.degree,yes,no,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.466,5099.1,0,0.4439947902357395,0.4439947902357395
47,blue-collar,single,basic.4y,yes,no,cellular,may,fri,2,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,0,0.3598079701114078,0.3598079701114078
42,admin.,single,university.degree,yes,no,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,1,0.5158447948160597,0.5158447948160597
48,housemaid,married,basic.9y,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0.33391994922549456,0.33391994922549456
45,self-employed,married,university.degree,yes,no,telephone,jun,thu,11,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0,0.42966402497895284,0.42966402497895284
50,blue-collar,married,basic.6y,yes,no,cellular,may,fri,6,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0,0.4319129808157941,0.4319129808157941
51,admin.,married,high.school,no,no,cellular,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0.28694868007590574,0.28694868007590574
36,blue-collar,married,professional.course,yes,no,telephone,jun,fri,5,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,1,0.5673876849632127,0.5673876849632127
37,blue-collar,married,basic.9y,yes,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0.32104584102518774,0.32104584102518774
38,management,married,university.degree,no,no,telephone,may,thu,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0.479963412219092,0.479963412219092
56,unemployed,divorced,university.degree,yes,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.43898037743766244,0.43898037743766244
49,blue-collar,married,basic.4y,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.372351984642852,0.372351984642852
45,blue-collar,single,basic.9y,yes,yes,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,1,0.5379463141541722,0.5379463141541722
42,blue-collar,single,basic.4y,yes,no,telephone,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.4825463309547361,0.4825463309547361
36,admin.,married,high.school,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.32500934221905936,0.32500934221905936
38,technician,married,professional.course,no,no,cellular,nov,wed,2,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,0,0.46321293120910406,0.46321293120910406
37,technician,single,university.degree,no,no,cellular,aug,fri,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,0.5440052812472266,0.5440052812472266
51,admin.,married,high.school,yes,no,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,1,0.5368277827588344,0.5368277827588344
42,services,married,high.school,no,no,telephone,jun,wed,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,1,0.5228954208126102,0.5228954208126102
38,management,married,high.school,yes,no,telephone,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0,0.20062127555267434,0.20062127555267434
45,blue-collar,married,basic.9y,no,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,1,0.5318811117796184,0.5318811117796184
33,unemployed,married,high.school,yes,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,1,0.5901007070077674,0.5901007070077674
41,services,single,high.school,no,no,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,0,0.4578708062752834,0.4578708062752834
52,services,married,basic.9y,yes,no,cellular,nov,fri,3,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,1,0.529403119138621,0.529403119138621
50,technician,married,high.school,no,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0.21294428554161424,0.21294428554161424
45,services,married,basic.9y,yes,no,telephone,may,tue,6,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.4850470538059994,0.4850470538059994
57,retired,single,basic.4y,yes,no,cellular,jul,tue,19,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0.04222818142591092,0.04222818142591092
35,admin.,married,university.degree,no,no,telephone,may,fri,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0.4776318194978229,0.4776318194978229
33,management,married,university.degree,yes,no,cellular,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0.4908854219029056,0.4908854219029056
37,technician,married,professional.course,yes,no,cellular,aug,thu,7,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,1,0.5130940873035927,0.5130940873035927
34,self-employed,married,university.degree,yes,no,cellular,nov,wed,1,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,0,0.4480069766638081,0.4480069766638081
29,blue-collar,married,high.school,no,no,telephone,jun,thu,13,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0,0.39862072795484166,0.39862072795484166
39,admin.,married,university.degree,yes,yes,telephone,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,0.45185826396926965,0.45185826396926965
44,blue-collar,married,basic.9y,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.47740366291350594,0.47740366291350594
52,services,divorced,high.school,no,no,telephone,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,1,0.509634834566999,0.509634834566999
52,services,divorced,high.school,yes,yes,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,1,0.5417617096205818,0.5417617096205818
36,management,married,university.degree,yes,no,telephone,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0.380009899522396,0.380009899522396
38,technician,married,university.degree,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0.46879026465144363,0.46879026465144363
48,technician,married,professional.course,no,yes,cellular,jul,thu,10,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0.17985930235725228,0.17985930235725228
58,retired,married,basic.4y,no,no,cellular,jul,mon,18,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.08994435656320385,0.08994435656320385
37,blue-collar,single,professional.course,yes,no,telephone,jun,fri,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,1,0.5360090114369257,0.5360090114369257
59,retired,married,basic.4y,yes,no,telephone,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,1,0.5399999736506268,0.5399999736506268
33,admin.,single,university.degree,yes,no,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,1,0.5210763920856589,0.5210763920856589
48,entrepreneur,married,university.degree,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.4712527271879829,0.4712527271879829
28,services,single,high.school,yes,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,1,0.5699322988178923,0.5699322988178923
35,technician,married,professional.course,yes,no,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.32768949350033744,0.32768949350033744
31,unemployed,married,university.degree,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.27195676549415626,0.27195676549415626
29,blue-collar,married,basic.9y,no,yes,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.955,5228.1,1,0.5148471538567617,0.5148471538567617
34,entrepreneur,married,basic.4y,no,no,telephone,jun,thu,24,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0,0.1386619283428809,0.1386619283428809
47,blue-collar,married,basic.4y,yes,yes,telephone,jun,wed,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0.49552588541019776,0.49552588541019776
30,blue-collar,married,basic.4y,no,yes,telephone,jun,fri,8,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0,0.4377343153141535,0.4377343153141535
36,entrepreneur,married,basic.9y,yes,no,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0.4173930861150486,0.4173930861150486
57,management,divorced,university.degree,no,no,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.4263735175816843,0.4263735175816843
39,technician,married,basic.6y,yes,no,cellular,apr,tue,2,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,1,0.5451655237031364,0.5451655237031364
56,retired,married,basic.4y,no,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,0.5316848257526116,0.5316848257526116
47,services,divorced,high.school,no,no,telephone,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.36949349122736375,0.36949349122736375
43,admin.,single,university.degree,yes,no,cellular,aug,thu,5,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,1,0.546770249259533,0.546770249259533
31,blue-collar,single,basic.9y,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,1,0.5829774090194453,0.5829774090194453
30,housemaid,married,high.school,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,1,0.5051564868676408,0.5051564868676408
48,services,married,high.school,yes,yes,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,1,0.5786988788311945,0.5786988788311945
32,self-employed,married,basic.6y,no,no,cellular,apr,fri,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1,0.5686948010476539,0.5686948010476539
37,admin.,single,university.degree,yes,no,cellular,aug,fri,7,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,0.5355195235797823,0.5355195235797823
30,services,single,high.school,no,no,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,1,0.5204118528494059,0.5204118528494059
43,blue-collar,married,basic.4y,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.3938142383712409,0.3938142383712409
41,services,married,high.school,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,1,0.512046286359376,0.512046286359376
25,blue-collar,single,high.school,yes,no,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0,0.465509288760344,0.465509288760344
52,blue-collar,divorced,high.school,no,no,telephone,jun,wed,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,1,0.5886986383592122,0.5886986383592122
36,admin.,single,university.degree,yes,yes,telephone,jun,tue,3,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,1,0.5440768787653129,0.5440768787653129
34,technician,divorced,professional.course,yes,no,cellular,may,fri,6,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,0,0.2003439751125828,0.2003439751125828
45,blue-collar,married,basic.9y,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.44211081464960783,0.44211081464960783
34,housemaid,divorced,basic.6y,no,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,1,0.5668959471688804,0.5668959471688804
27,services,single,high.school,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0.38879709015240316,0.38879709015240316
49,admin.,married,university.degree,yes,yes,telephone,nov,mon,2,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,0.24852073299378624,0.24852073299378624
55,admin.,married,university.degree,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0.5777862705682039,0.5777862705682039
35,blue-collar,married,basic.9y,no,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0.43035439453589686,0.43035439453589686
57,admin.,married,university.degree,no,yes,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.45055192568746677,0.45055192568746677
